,Market_Size,Trust_in_Strangers,Signal_Reading,Trust_Rate,Cooperating_Agents,Trust_in_Neighbors,Trust_in_Newcomers
567,0.661,0.38295165394402036,0.3892238938419947,0.397,0.632,0.4277286135693215,0.3983050847457627
568,0.634,0.41383812010443866,0.41826560751605407,0.415,0.667,0.43169398907103823,0.448
569,0.636,0.4322250639386189,0.4229270512404326,0.436,0.646,0.45604395604395603,0.47058823529411764
570,0.659,0.37135614702154623,0.4095922121823784,0.384,0.691,0.4222873900293255,0.4434782608695652
571,0.635,0.39375,0.3830553697292514,0.393,0.658,0.3972602739726027,0.4
572,0.67,0.3742177722152691,0.39907635820639675,0.385,0.659,0.42424242424242425,0.4017094017094017
573,0.615,0.3689839572192513,0.3722430039702893,0.383,0.694,0.4025974025974026,0.371900826446281
574,0.662,0.3711340206185567,0.3832560639319445,0.374,0.66,0.3875739644970414,0.4019607843137255
575,0.642,0.4157014157014157,0.4039096588711117,0.398,0.647,0.3659217877094972,0.42276422764227645
576,0.655,0.42912873862158646,0.4108374594531428,0.415,0.6,0.3681159420289855,0.3592233009708738
577,0.657,0.41751269035532995,0.3924938472903697,0.412,0.622,0.42565597667638483,0.4793388429752066
578,0.708,0.3878048780487805,0.40761286521427825,0.391,0.623,0.4075342465753425,0.4174757281553398
579,0.723,0.37544696066746125,0.3922250609944315,0.384,0.628,0.4187725631768953,0.4095238095238095
580,0.73,0.375609756097561,0.392042627413673,0.373,0.612,0.34814814814814815,0.32098765432098764
581,0.744,0.39255702280912363,0.40606544159259356,0.388,0.62,0.3828125,0.42105263157894735
582,0.705,0.35251798561151076,0.3887740926880409,0.35,0.609,0.33559322033898303,0.3247863247863248
583,0.722,0.356718192627824,0.3733461868172753,0.355,0.663,0.3345323741007194,0.32
584,0.744,0.36556603773584906,0.36269231475216557,0.374,0.674,0.4140625,0.42105263157894735
585,0.7,0.3940149625935162,0.36962956049844187,0.389,0.651,0.41,0.47191011235955055
586,0.719,0.37092731829573933,0.3624049724365331,0.366,0.654,0.36298932384341637,0.42857142857142855
587,0.718,0.3445378151260504,0.3449672196579825,0.345,0.681,0.35106382978723405,0.38235294117647056
588,0.732,0.3755924170616114,0.3719526951179837,0.373,0.658,0.40298507462686567,0.47115384615384615
589,0.687,0.37623762376237624,0.3763221136976222,0.392,0.686,0.4217252396166134,0.34513274336283184
590,0.665,0.34815756035578144,0.3716626734555069,0.352,0.686,0.373134328358209,0.3904761904761905
591,0.725,0.35808383233532937,0.359136246161351,0.374,0.649,0.4290909090909091,0.39
592,0.724,0.3609467455621302,0.35774029434873145,0.361,0.686,0.37681159420289856,0.3963963963963964
593,0.698,0.3690621193666261,0.37710263190411575,0.363,0.66,0.3708609271523179,0.43119266055045874
594,0.709,0.37073170731707317,0.37027371613973187,0.371,0.678,0.38831615120274915,0.4411764705882353
595,0.669,0.39646464646464646,0.3909840123484817,0.392,0.694,0.4078549848942598,0.5045045045045045
596,0.669,0.36363636363636365,0.39445067684934226,0.378,0.677,0.4169184290030212,0.4056603773584906
597,0.674,0.4067584480600751,0.40628176392207943,0.415,0.678,0.43558282208588955,0.41964285714285715
598,0.673,0.37376237623762376,0.36829205966171763,0.385,0.709,0.39143730886850153,0.312
599,0.689,0.37182741116751267,0.3862731755744097,0.383,0.677,0.40836012861736337,0.3977272727272727
600,0.711,0.3581907090464548,0.35963672904930083,0.358,0.68,0.38408304498269896,0.4375
601,0.73,0.35537190082644626,0.3540396407998829,0.349,0.675,0.3296296296296296,0.33653846153846156
602,0.735,0.33294255568581477,0.36233122556937947,0.34,0.631,0.3471698113207547,0.29411764705882354
603,0.746,0.36140350877192984,0.3807492474758529,0.37,0.623,0.3937007874015748,0.37894736842105264
604,0.712,0.3814064362336114,0.39420905458091116,0.387,0.615,0.3993055555555556,0.39473684210526316
605,0.703,0.36419753086419754,0.37352983063956025,0.377,0.638,0.42424242424242425,0.40404040404040403
606,0.719,0.3908754623921085,0.3761452056200543,0.391,0.616,0.4199288256227758,0.4875
607,0.659,0.37896070975918883,0.37698477885377096,0.389,0.674,0.4222873900293255,0.42857142857142855
608,0.679,0.39851485148514854,0.38470473774914377,0.402,0.71,0.4485981308411215,0.5
609,0.688,0.39625,0.3941766867350228,0.405,0.704,0.42628205128205127,0.3838383838383838
610,0.732,0.3858173076923077,0.40114270468285473,0.402,0.676,0.4701492537313433,0.47126436781609193
611,0.723,0.4346764346764347,0.40850411642389284,0.437,0.647,0.4729241877256318,0.5280898876404494
612,0.722,0.4051724137931034,0.3963494910896591,0.404,0.619,0.4172661870503597,0.48148148148148145
613,0.723,0.40316686967113274,0.3935355950070565,0.406,0.65,0.4368231046931408,0.4725274725274725
614,0.665,0.3560606060606061,0.3819271356633625,0.369,0.667,0.39104477611940297,0.34513274336283184
615,0.642,0.33799237611181704,0.3646886571745362,0.35,0.686,0.3687150837988827,0.3333333333333333
616,0.696,0.35599505562422745,0.35706746490902935,0.371,0.694,0.4243421052631579,0.4117647058823529
617,0.681,0.3866498740554156,0.38055761689077133,0.394,0.65,0.40752351097178685,0.39622641509433965
618,0.697,0.3608374384236453,0.39366783010455664,0.366,0.597,0.40594059405940597,0.4339622641509434
619,0.647,0.40717029449423814,0.3933891694181457,0.403,0.649,0.40509915014164305,0.4444444444444444
620,0.637,0.3974358974358974,0.39617450508908314,0.402,0.655,0.4214876033057851,0.4198473282442748
621,0.692,0.38357843137254904,0.3851293509986341,0.39,0.63,0.4025974025974026,0.39823008849557523
622,0.678,0.38264058679706603,0.38962522325715687,0.386,0.635,0.4254658385093168,0.4765625
623,0.707,0.3301088270858525,0.3652948895360196,0.339,0.688,0.3583617747440273,0.3482142857142857
624,0.705,0.363080684596577,0.37681141812673036,0.363,0.684,0.3593220338983051,0.375
625,0.703,0.3909866017052375,0.3886496493562587,0.391,0.671,0.38047138047138046,0.35185185185185186
626,0.701,0.4188034188034188,0.40212651015976814,0.418,0.638,0.4214046822742475,0.44339622641509435
627,0.708,0.35767326732673266,0.37593270138067725,0.37,0.658,0.4041095890410959,0.37209302325581395
628,0.718,0.395,0.3900471227653508,0.407,0.717,0.4326241134751773,0.3424657534246575
629,0.718,0.38633540372670805,0.37690961754526253,0.392,0.651,0.4219858156028369,0.4625
630,0.658,0.3468869123252859,0.3765803268430432,0.352,0.683,0.38596491228070173,0.40869565217391307
631,0.713,0.37995049504950495,0.39966421101505145,0.387,0.649,0.4076655052264808,0.4024390243902439
632,0.655,0.3717277486910995,0.37445654820697666,0.383,0.68,0.41739130434782606,0.4444444444444444
633,0.676,0.3555276381909548,0.3749546246409205,0.36,0.689,0.3734567901234568,0.3739130434782609
634,0.681,0.39397741530740277,0.3808435165734609,0.397,0.705,0.41379310344827586,0.41904761904761906
635,0.665,0.376425855513308,0.3666099840809661,0.374,0.714,0.3850746268656716,0.42342342342342343
636,0.685,0.3834394904458599,0.3747072349173544,0.4,0.698,0.4507936507936508,0.42696629213483145
637,0.67,0.3711083437110834,0.37037212195312685,0.366,0.71,0.38484848484848483,0.452991452991453
638,0.666,0.3550446998722861,0.3696839506676662,0.359,0.693,0.36227544910179643,0.33962264150943394
639,0.67,0.38051948051948054,0.37420300591105504,0.376,0.659,0.3787878787878788,0.42045454545454547
640,0.719,0.38936959208899874,0.37494738754212237,0.381,0.659,0.3665480427046263,0.425
641,0.721,0.336094674556213,0.34682914120624436,0.337,0.643,0.3225806451612903,0.2882882882882883
642,0.682,0.39195979899497485,0.3707034247133762,0.376,0.637,0.36163522012578614,0.46226415094339623
643,0.722,0.3498789346246973,0.370920351703224,0.355,0.661,0.38489208633093525,0.40860215053763443
644,0.732,0.3855421686746988,0.39302838017376646,0.386,0.681,0.40298507462686567,0.4642857142857143
645,0.731,0.38717339667458434,0.4022065479139803,0.391,0.607,0.40148698884758366,0.3958333333333333
646,0.719,0.39246658566221143,0.407572609506992,0.392,0.572,0.3879003558718861,0.38202247191011235
647,0.72,0.3951219512195122,0.4059562561025374,0.417,0.609,0.4928571428571429,0.43820224719101125
648,0.688,0.37,0.40108120018691495,0.388,0.632,0.4230769230769231,0.3557692307692308
649,0.686,0.41285537700865266,0.42037563358567887,0.417,0.64,0.410828025477707,0.39473684210526316
650,0.718,0.37922705314009664,0.39881026959290566,0.393,0.627,0.4219858156028369,0.37755102040816324
651,0.678,0.39344262295081966,0.3932405888226174,0.393,0.635,0.40372670807453415,0.44554455445544555
652,0.68,0.3737745098039216,0.36614677538889007,0.374,0.667,0.378125,0.3770491803278688
653,0.646,0.3612565445026178,0.35695316540577937,0.372,0.682,0.4209039548022599,0.44554455445544555
654,0.659,0.3769230769230769,0.37805677159751644,0.383,0.683,0.40762463343108507,0.41228070175438597
655,0.671,0.4083969465648855,0.4006422147810529,0.406,0.68,0.3951367781155015,0.3761467889908257
656,0.676,0.40298507462686567,0.4124281670437491,0.412,0.69,0.48148148148148145,0.5213675213675214
657,0.622,0.37890625,0.40287551721235976,0.394,0.694,0.4365079365079365,0.4225352112676056
658,0.66,0.39622641509433965,0.38824966318795584,0.393,0.722,0.38823529411764707,0.3968253968253968
659,0.684,0.36704119850187267,0.3759444403995567,0.376,0.718,0.41139240506329117,0.42201834862385323
660,0.702,0.3763975155279503,0.3888049906802787,0.404,0.709,0.5,0.5108695652173914
661,0.632,0.35723598435462844,0.3920044321578431,0.374,0.701,0.40217391304347827,0.35964912280701755
662,0.63,0.38762626262626265,0.39397731981634976,0.395,0.686,0.41081081081081083,0.3835616438356164
663,0.646,0.37752525252525254,0.385463747681473,0.387,0.678,0.4180790960451977,0.38636363636363635
664,0.694,0.3639705882352941,0.36509080022686896,0.376,0.647,0.4215686274509804,0.42105263157894735
665,0.662,0.3646759847522236,0.3456706447260678,0.38,0.669,0.40532544378698226,0.3620689655172414
666,0.669,0.3363057324840764,0.3569948041192148,0.355,0.675,0.3957703927492447,0.3584905660377358
667,0.651,0.3350383631713555,0.35259455255557287,0.343,0.706,0.35816618911174786,0.33613445378151263
668,0.614,0.3919270833333333,0.38381290321870415,0.395,0.709,0.4015544041450777,0.3945578231292517
669,0.635,0.36493506493506495,0.38332379603783384,0.369,0.687,0.3698630136986301,0.344
670,0.626,0.4077922077922078,0.38972471920116103,0.409,0.687,0.40106951871657753,0.4
671,0.674,0.4057071960297767,0.40130127722786546,0.403,0.663,0.3803680981595092,0.39344262295081966
672,0.657,0.4023136246786632,0.4061648000669412,0.416,0.67,0.446064139941691,0.41739130434782606
673,0.641,0.3961783439490446,0.40324383838041533,0.406,0.679,0.44846796657381616,0.4772727272727273
674,0.667,0.3766404199475066,0.38938250445180095,0.387,0.706,0.4144144144144144,0.42857142857142855
675,0.657,0.36658354114713215,0.37697940197564617,0.381,0.675,0.44314868804664725,0.4621212121212121
676,0.712,0.3649815043156597,0.36806752040138757,0.373,0.686,0.3854166666666667,0.33707865168539325
677,0.7,0.31907090464547677,0.3438007723699918,0.329,0.673,0.33666666666666667,0.26851851851851855
678,0.724,0.34355828220858897,0.34846496010202965,0.347,0.696,0.358695652173913,0.3246753246753247
679,0.681,0.3933415536374846,0.3848351324647129,0.389,0.662,0.3793103448275862,0.4067796610169492
680,0.676,0.38276299112801015,0.4068447031758882,0.404,0.622,0.47530864197530864,0.46788990825688076
681,0.615,0.39768339768339767,0.397190360492345,0.41,0.656,0.4597402597402597,0.47368421052631576
682,0.642,0.40182054616384916,0.41268468521470336,0.406,0.612,0.4273743016759777,0.46956521739130436
683,0.636,0.3777490297542044,0.4101367660903083,0.386,0.628,0.4065934065934066,0.40476190476190477
684,0.675,0.391025641025641,0.3876920958354241,0.39,0.589,0.38769230769230767,0.3829787234042553
685,0.677,0.3889585947302384,0.39299389349903874,0.385,0.607,0.3498452012383901,0.3063063063063063
686,0.709,0.3643031784841076,0.38995877513555005,0.361,0.585,0.36769759450171824,0.44329896907216493
687,0.664,0.3611111111111111,0.39096036128160605,0.387,0.627,0.45535714285714285,0.4017094017094017
688,0.693,0.37362637362637363,0.3921428864607084,0.387,0.638,0.44299674267100975,0.45
689,0.656,0.37623762376237624,0.3853135447884085,0.388,0.652,0.42151162790697677,0.39285714285714285
690,0.673,0.38238993710691827,0.39409342949005705,0.4,0.642,0.45871559633027525,0.45614035087719296
691,0.665,0.3701863354037267,0.3667164122354785,0.387,0.675,0.408955223880597,0.34814814814814815
692,0.666,0.37982565379825656,0.36978516032892594,0.378,0.695,0.37425149700598803,0.3888888888888889
693,0.655,0.4076923076923077,0.39232561464119203,0.411,0.687,0.43768115942028984,0.45614035087719296
694,0.694,0.3677736777367774,0.37860240334819967,0.366,0.616,0.34967320261437906,0.3577981651376147
695,0.716,0.3596597812879708,0.3920643219273938,0.366,0.571,0.4119718309859155,0.4421052631578947
696,0.704,0.3277310924369748,0.3724756063833183,0.341,0.603,0.38513513513513514,0.36752136752136755
697,0.661,0.366412213740458,0.3845260645144773,0.367,0.629,0.3746312684365782,0.38596491228070173
698,0.658,0.4183417085427136,0.41386770335452616,0.428,0.633,0.4269005847953216,0.35714285714285715
699,0.666,0.40476190476190477,0.4052935615542534,0.423,0.618,0.47604790419161674,0.45901639344262296
700,0.695,0.38316582914572866,0.40426601760289066,0.393,0.604,0.4524590163934426,0.4842105263157895
701,0.636,0.34438775510204084,0.39486412525652886,0.361,0.633,0.39285714285714285,0.362962962962963
702,0.596,0.41506849315068495,0.41093914523246655,0.431,0.667,0.4801980198019802,0.5076923076923077
703,0.605,0.4481012658227848,0.42330316908965565,0.445,0.675,0.4481012658227848,0.4722222222222222
704,0.597,0.3893333333333333,0.4177056372496997,0.388,0.641,0.3970223325062035,0.4246575342465753
705,0.62,0.3665338645418327,0.4010511480032358,0.377,0.689,0.4105263157894737,0.42276422764227645
706,0.608,0.3908205841446453,0.39925834812811845,0.393,0.704,0.4107142857142857,0.45098039215686275
707,0.659,0.40993788819875776,0.4040446830103671,0.415,0.685,0.45454545454545453,0.48507462686567165
708,0.641,0.4125,0.40532805851436216,0.419,0.616,0.4401114206128134,0.4473684210526316
709,0.622,0.380764163372859,0.3976047561628303,0.398,0.652,0.4523809523809524,0.4461538461538462
710,0.666,0.3672955974842767,0.3906593341643785,0.367,0.603,0.40119760479041916,0.4789915966386555
711,0.599,0.39033942558746737,0.39347790796756016,0.399,0.619,0.428927680798005,0.44025157232704404
712,0.63,0.33678756476683935,0.3760902761948467,0.351,0.652,0.4027027027027027,0.4122137404580153
713,0.65,0.3612565445026178,0.4042427618147407,0.374,0.663,0.4,0.3904761904761905
714,0.674,0.38461538461538464,0.4046178410005678,0.396,0.675,0.4110429447852761,0.3761467889908257
715,0.713,0.39171597633136096,0.3929569187200971,0.39,0.647,0.36585365853658536,0.35537190082644626
716,0.712,0.3970223325062035,0.40237762220442447,0.407,0.634,0.4201388888888889,0.36470588235294116
717,0.723,0.40692124105011934,0.4093445048034716,0.412,0.664,0.41155234657039713,0.38235294117647056
718,0.723,0.3971462544589774,0.38879588450207847,0.392,0.68,0.37906137184115524,0.41509433962264153
719,0.759,0.3676300578034682,0.3870544927341296,0.38,0.692,0.4024896265560166,0.34408602150537637
720,0.724,0.35775335775335776,0.3731329887138278,0.364,0.681,0.38405797101449274,0.38372093023255816
721,0.708,0.3647959183673469,0.3871186963465656,0.38,0.759,0.4143835616438356,0.390625
722,0.681,0.36612702366127026,0.3935126458835757,0.385,0.725,0.438871473354232,0.4107142857142857
723,0.69,0.363080684596577,0.37400995646622187,0.38,0.685,0.4483870967741935,0.4406779661016949
724,0.666,0.4166666666666667,0.4146077049775517,0.421,0.696,0.4341317365269461,0.41732283464566927
725,0.655,0.40485312899106,0.4036207684129944,0.4,0.644,0.39420289855072466,0.4017094017094017
726,0.681,0.4186893203883495,0.4162578516117017,0.428,0.639,0.4482758620689655,0.4230769230769231
727,0.676,0.3725247524752475,0.40366992656762146,0.389,0.637,0.42592592592592593,0.3728813559322034
728,0.642,0.37532467532467534,0.39218997197333655,0.389,0.705,0.43575418994413406,0.46218487394957986
729,0.702,0.3768844221105528,0.3884331546202564,0.4,0.71,0.4697986577181208,0.4186046511627907
730,0.73,0.3845223700120919,0.392374466339204,0.393,0.718,0.4222222222222222,0.4157303370786517
731,0.66,0.4015056461731493,0.40623293369985863,0.41,0.696,0.4647058823529412,0.5078125
732,0.667,0.3836477987421384,0.3892875829921692,0.394,0.713,0.4294294294294294,0.4247787610619469
733,0.66,0.3721227621483376,0.3983096659691481,0.387,0.672,0.4088235294117647,0.35714285714285715
734,0.695,0.3746958637469586,0.39577499965644564,0.386,0.679,0.43934426229508194,0.4224137931034483
735,0.68,0.3448275862068966,0.3839042683114941,0.364,0.669,0.425,0.3865546218487395
736,0.668,0.3740648379052369,0.3888544249578054,0.37,0.625,0.3674698795180723,0.3951612903225806
737,0.672,0.3818407960199005,0.37421803811267806,0.38,0.621,0.38109756097560976,0.3951612903225806
738,0.656,0.35910224438902744,0.3592913574419672,0.364,0.619,0.36627906976744184,0.30597014925373134
739,0.638,0.36993464052287583,0.3760795641051175,0.366,0.659,0.34806629834254144,0.3333333333333333
740,0.665,0.4030612244897959,0.40640451072116435,0.398,0.638,0.4208955223880597,0.5188679245283019
741,0.64,0.3743523316062176,0.4016166063790708,0.379,0.64,0.38055555555555554,0.3524590163934426
742,0.631,0.3644388398486759,0.3859490791242126,0.378,0.639,0.4092140921409214,0.40268456375838924
743,0.644,0.38028169014084506,0.39637259687756365,0.394,0.622,0.42696629213483145,0.40625
744,0.665,0.3968871595330739,0.39886323841998234,0.399,0.635,0.382089552238806,0.35
745,0.69,0.37623762376237624,0.3807568573193697,0.389,0.634,0.4258064516129032,0.36792452830188677
746,0.697,0.3488943488943489,0.38498634496306877,0.362,0.627,0.4158415841584158,0.4485981308411215
747,0.652,0.3602080624187256,0.362039018916955,0.375,0.625,0.41379310344827586,0.39814814814814814
748,0.718,0.3329326923076923,0.3569733607175019,0.337,0.628,0.3475177304964539,0.36538461538461536
749,0.686,0.39173967459324155,0.39353045073887244,0.384,0.662,0.39171974522292996,0.47572815533980584
750,0.675,0.390452876376989,0.4152771537455932,0.399,0.674,0.4307692307692308,0.41353383458646614
751,0.689,0.39753086419753086,0.4025230169899614,0.393,0.649,0.3762057877813505,0.3888888888888889
752,0.676,0.36049382716049383,0.38645249182549335,0.367,0.614,0.3765432098765432,0.375
753,0.682,0.3743718592964824,0.37090475782593446,0.388,0.587,0.42452830188679247,0.41509433962264153
754,0.671,0.3937106918238994,0.3807145793769067,0.395,0.561,0.41641337386018235,0.46956521739130436
755,0.672,0.3711843711843712,0.39024063255491626,0.366,0.581,0.38109756097560976,0.4326241134751773
756,0.676,0.39951573849878935,0.3989542343065878,0.402,0.595,0.4351851851851852,0.48175182481751827
757,0.689,0.37997432605905007,0.39286074040909874,0.386,0.643,0.38263665594855306,0.3076923076923077
758,0.63,0.39276485788113696,0.39355975939857263,0.402,0.649,0.42702702702702705,0.4233576642335766
759,0.615,0.4005235602094241,0.4036593549618074,0.42,0.632,0.4727272727272727,0.45255474452554745
760,0.67,0.4083438685208597,0.400338271919628,0.407,0.621,0.41515151515151516,0.41228070175438597
761,0.666,0.39285714285714285,0.38764330395071384,0.392,0.585,0.4161676646706587,0.46296296296296297
762,0.649,0.37547892720306514,0.3938176532030734,0.382,0.588,0.4017094017094017,0.39344262295081966
763,0.641,0.38354430379746834,0.38292883450050047,0.394,0.629,0.42896935933147634,0.4154929577464789
764,0.661,0.4077791718946048,0.41665017762081663,0.411,0.688,0.44837758112094395,0.484375
765,0.615,0.4017971758664955,0.4118154987039071,0.415,0.683,0.44415584415584414,0.4339622641509434
766,0.659,0.39523212045169387,0.41888182813495317,0.409,0.66,0.44281524926686217,0.41935483870967744
767,0.68,0.4012820512820513,0.40272688190437217,0.403,0.644,0.41875,0.4418604651162791
768,0.696,0.40594059405940597,0.40689133754168433,0.416,0.672,0.47039473684210525,0.49
769,0.688,0.4012345679012346,0.4191916805969642,0.413,0.685,0.44551282051282054,0.4074074074074074
770,0.664,0.3757802746566791,0.4028956994832663,0.395,0.679,0.4494047619047619,0.4126984126984127
771,0.647,0.3748361730013106,0.38340772596113887,0.388,0.676,0.43909348441926344,0.4666666666666667
772,0.653,0.38132295719844356,0.3854631828139914,0.385,0.679,0.3976945244956772,0.42201834862385323
773,0.692,0.36237373737373735,0.35320757101551464,0.364,0.658,0.36688311688311687,0.367816091954023
774,0.685,0.35872235872235875,0.3637790532010822,0.363,0.666,0.3682539682539683,0.36363636363636365
775,0.692,0.3626373626373626,0.3819207577198722,0.364,0.645,0.41233766233766234,0.49137931034482757
776,0.696,0.3890909090909091,0.41125540891676554,0.399,0.616,0.4243421052631579,0.4
777,0.695,0.40987654320987654,0.42042815917279236,0.427,0.671,0.4819672131147541,0.46153846153846156
778,0.695,0.3794808405438813,0.4046209509379868,0.385,0.653,0.4,0.37962962962962965
779,0.714,0.37393422655298414,0.3679234919487179,0.371,0.627,0.36713286713286714,0.3711340206185567
780,0.698,0.35767326732673266,0.3618376130314656,0.369,0.685,0.38741721854304634,0.3163265306122449
781,0.707,0.3837772397094431,0.37104145655015736,0.387,0.68,0.3822525597269625,0.3333333333333333
782,0.686,0.34554334554334554,0.37157837645186037,0.362,0.676,0.3980891719745223,0.35537190082644626
783,0.677,0.38308457711442784,0.3865811147873509,0.377,0.67,0.3746130030959752,0.40869565217391307
784,0.644,0.39540816326530615,0.4110006857541131,0.41,0.651,0.4353932584269663,0.3870967741935484
785,0.66,0.3543814432989691,0.3860036782830701,0.374,0.654,0.4117647058823529,0.38461538461538464
786,0.686,0.35853658536585364,0.36684754227547733,0.367,0.637,0.4012738853503185,0.4126984126984127
787,0.692,0.378343949044586,0.37857905097013006,0.397,0.673,0.45454545454545453,0.4
788,0.69,0.36125,0.3739828294394231,0.383,0.624,0.4258064516129032,0.3627450980392157
789,0.669,0.3844221105527638,0.38232254604168375,0.401,0.637,0.4350453172205438,0.39316239316239315
790,0.679,0.3592356687898089,0.37721519961573313,0.369,0.644,0.40498442367601245,0.3958333333333333
791,0.686,0.39232673267326734,0.3952762607070269,0.401,0.622,0.3980891719745223,0.36036036036036034
792,0.691,0.37824474660074164,0.4022346658518236,0.395,0.644,0.44336569579288027,0.39622641509433965
793,0.701,0.3724550898203593,0.38989025638952446,0.389,0.642,0.411371237458194,0.36
794,0.655,0.3799237611181703,0.37996245867884054,0.389,0.666,0.43478260869565216,0.456
795,0.654,0.3700887198986058,0.3900700045032745,0.363,0.695,0.315028901734104,0.2773109243697479
796,0.673,0.3979848866498741,0.40091617042585337,0.401,0.64,0.39143730886850153,0.35964912280701755
797,0.717,0.40843373493975904,0.40672309201598245,0.412,0.637,0.4134275618374558,0.3942307692307692
798,0.702,0.37184115523465705,0.40087135637455656,0.378,0.646,0.37919463087248323,0.3508771929824561
799,0.69,0.38658536585365855,0.37763550291802545,0.386,0.64,0.43548387096774194,0.4957983193277311
800,0.686,0.43742255266418834,0.4138322136687423,0.435,0.617,0.4140127388535032,0.42857142857142855
801,0.672,0.4094881398252185,0.41709208849034807,0.427,0.6,0.49085365853658536,0.4661016949152542
802,0.726,0.38682634730538923,0.372652943709581,0.386,0.683,0.4124087591240876,0.4329896907216495
803,0.678,0.4016990291262136,0.39016072176847405,0.406,0.652,0.4440993788819876,0.4732824427480916
804,0.745,0.3463356973995272,0.3773100264252564,0.354,0.647,0.4,0.3804347826086957
805,0.737,0.36823529411764705,0.37907073610587155,0.371,0.661,0.3916349809885932,0.3979591836734694
806,0.752,0.35894495412844035,0.3673418820410452,0.361,0.654,0.40725806451612906,0.4519230769230769
807,0.693,0.3572327044025157,0.3791597403731254,0.363,0.617,0.3550488599348534,0.28888888888888886
808,0.699,0.39759036144578314,0.3933281414570526,0.4,0.604,0.44518272425249167,0.525
809,0.693,0.3711467324290999,0.39578082742810794,0.379,0.581,0.4234527687296417,0.4339622641509434
810,0.703,0.3790123456790123,0.3834610811486595,0.393,0.568,0.41414141414141414,0.35
811,0.674,0.3848101265822785,0.40496143441014865,0.388,0.562,0.4049079754601227,0.4230769230769231
812,0.695,0.41154791154791154,0.4070774444742939,0.408,0.607,0.40327868852459015,0.44545454545454544
813,0.693,0.3898916967509025,0.4138183338155931,0.395,0.655,0.43973941368078173,0.46923076923076923
814,0.687,0.4095808383233533,0.41604452366400474,0.421,0.731,0.4504792332268371,0.4028776978417266
815,0.688,0.35591133004926107,0.38697777490288104,0.355,0.672,0.375,0.3963963963963964
816,0.679,0.35670356703567035,0.39024432079931903,0.37,0.642,0.3987538940809969,0.34959349593495936
817,0.651,0.3863049095607235,0.3887653719881521,0.39,0.66,0.38968481375358166,0.3620689655172414
818,0.715,0.3927710843373494,0.39338262782937033,0.391,0.642,0.3894736842105263,0.41818181818181815
819,0.687,0.40401505646173147,0.4013122346749609,0.416,0.62,0.476038338658147,0.5051546391752577
820,0.634,0.3675889328063241,0.3785866191885362,0.392,0.629,0.4426229508196721,0.39285714285714285
821,0.664,0.3530895334174023,0.3707908848412784,0.368,0.636,0.4107142857142857,0.4016393442622951
822,0.685,0.36724565756823824,0.3672380097195967,0.367,0.623,0.37777777777777777,0.38392857142857145
823,0.702,0.38701622971285893,0.3685050004994807,0.381,0.608,0.40268456375838924,0.47674418604651164
824,0.71,0.34210526315789475,0.36621658612746927,0.353,0.642,0.3931034482758621,0.3918918918918919
825,0.714,0.362089914945322,0.375844312586216,0.382,0.679,0.458041958041958,0.44329896907216493
826,0.709,0.3672514619883041,0.3714356268979178,0.364,0.68,0.3745704467353952,0.4409448818897638
827,0.709,0.39655172413793105,0.3848708648621904,0.397,0.658,0.41237113402061853,0.45454545454545453
828,0.704,0.4095354523227384,0.3876689025350921,0.41,0.628,0.4358108108108108,0.4766355140186916
829,0.729,0.37375,0.38432165554539993,0.371,0.65,0.39114391143911437,0.49230769230769234
830,0.73,0.3886255924170616,0.38833248155262845,0.398,0.633,0.43333333333333335,0.38
831,0.714,0.3563766388557807,0.3770963189367461,0.362,0.661,0.3951048951048951,0.41284403669724773
832,0.715,0.34844868735083534,0.3650106948709462,0.353,0.677,0.3929824561403509,0.41739130434782606
833,0.687,0.39622641509433965,0.3724045842297502,0.403,0.65,0.4185303514376997,0.39361702127659576
834,0.655,0.3945409429280397,0.3749522527299636,0.391,0.685,0.4115942028985507,0.4305555555555556
835,0.696,0.3721227621483376,0.37796156058154085,0.375,0.64,0.39473684210526316,0.37333333333333335
836,0.655,0.3725231175693527,0.3717003316566312,0.38,0.62,0.3826086956521739,0.35555555555555557
837,0.67,0.3896595208070618,0.37211349359688195,0.395,0.68,0.41818181818181815,0.4107142857142857
838,0.692,0.3704600484261501,0.3609508151073082,0.363,0.655,0.3409090909090909,0.34146341463414637
839,0.76,0.35962877030162416,0.3798556159454263,0.367,0.654,0.4041666666666667,0.35555555555555557
840,0.692,0.38650306748466257,0.37904552213884973,0.377,0.657,0.33766233766233766,0.33636363636363636
841,0.667,0.3718905472636816,0.3872276718941443,0.381,0.59,0.43243243243243246,0.4444444444444444
842,0.651,0.38491048593350385,0.40059739063919264,0.407,0.623,0.4355300859598854,0.36134453781512604
843,0.706,0.41737032569360677,0.3875627085160787,0.418,0.655,0.41156462585034015,0.42592592592592593
844,0.694,0.4166666666666667,0.3952063172192087,0.415,0.653,0.4444444444444444,0.5046728971962616
845,0.718,0.3521472392638037,0.3597657450222167,0.357,0.633,0.39361702127659576,0.43333333333333335
846,0.692,0.373134328358209,0.3670436813964113,0.374,0.664,0.3538961038961039,0.32653061224489793
847,0.652,0.36280884265279584,0.38137540876652454,0.374,0.642,0.3994252873563218,0.35514018691588783
848,0.659,0.3898963730569948,0.3663272234226881,0.391,0.646,0.3870967741935484,0.3904761904761905
849,0.698,0.35098522167487683,0.36945239822299736,0.364,0.647,0.41721854304635764,0.42
